invoice_id,invoice_number,invoice_date,issuer_name,recipient_name,line_items_count,accounting_summary_count,vat_rows_count,total_net,total_vat,total_gross,currency,created_at,updated_at,issuer_siren,issuer_ape,issuer_ape_source,recipient_siren,recipient_ape,recipient_ape_source
fr_bd_519665103:dcc989ed-e54c-49a9-b6d8-4186feefe7d9,FA4480,31/01/2024,AYAD HALDISTRIB,ROYALE VIANDEKB,2,1,1,574.0,31.57,605.57,EUR,,,828535542,4639B,invoice_form,,,
fr_bd_519665103:e3ff5cdc-c7b2-4946-86e7-c9f05a0baf58,FV2401-13544,31/01/2024,AVIGROS,MOUAD,1,1,1,872.13,47.97,928.36,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:e5762b35-81b8-4eb7-95e5-bc9ec5970fb7,FA4480,31/01/2024,AYAD HAL DISTRIB,ROYALE VIANDEKB,2,1,1,574.0,31.57,605.57,EUR,,,828535542,4639B,invoice_form,,,
fr_bd_519665103:9ba73c2a-2dfd-45d8-a0f0-550b73de4099,329277,01/02/2024,POMMIER TREPIN COUSIN,INCONNU,6,1,1,167.75,9.23,177.72,EUR,,,562048314,4632A,siren_map_partition,,,
fr_bd_519665103:c5c944f4-a7f1-41b0-8b10-0317f3f5cfa8,FV2402-00297,01/02/2024,AVIGROS,MOUAD,11,1,1,487.68,26.83,514.51,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:d2f80bf5-b960-473a-9a0d-3a9dcf341c2d,9A0034702479,01/02/2024,SFR BUSINESS,MOUAD,2,1,1,381.33,76.27,457.6,EUR,,,,,,519665103,4722Z,siren_map_partition
fr_bd_519665103:08bd1c89-552f-422e-8cfa-f19a34879e98,1836287,02/02/2024,BBV,MOUAD,2,1,1,405.85,22.36,428.21,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:16a82d5d-5ea9-4edf-8356-125b7532da97,FV2402-00972,02/02/2024,AVIGROS,MOUAD,12,1,1,997.58,54.64,1052.22,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:56e4995e-197c-4801-9cf8-0c016a40542e,1836286,02/02/2024,BBV,MOUAD,3,1,1,359.6,19.78,379.38,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:b1a4d9a0-a930-41a8-bdda-0b392318cc83,1836288,02/02/2024,BBV,MOUAD,5,4,1,3055.61,168.97,3249.57,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:eec7677c-26df-4eb7-b81c-99241cb8474b,329426,02/02/2024,POMMIER TREPIN COUSIN,INCONNU,8,2,2,177.85,35.48,213.33,EUR,,,562048314,4632A,siren_map_partition,,,
fr_bd_519665103:307cf495-fdbc-4ab1-85b5-c26f637ac5b9,1836766,05/02/2024,BBV,MOUAD,3,2,1,659.8,36.35,699.56,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:878a67ae-a36a-4e94-804b-4970b71599c8,1836764,05/02/2024,BBV,MOUAD,3,1,2,3675.26,290.86,3966.12,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:e003abf8-d87f-43b5-9edf-712e63144b22,1836765,05/02/2024,BBV,MOUAD,2,1,1,518.84,28.54,547.38,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:e238bf5a-d6ea-4fb3-ac63-7683377446f6,FV2402-01774,05/02/2024,AVIGROS,MOUAD,6,1,1,432.56,23.79,456.35,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:0fefe93c-ff72-42a9-bdd1-f178ed0df372,329689,06/02/2024,POMMIER TREPIN COUSIN,INCONNU,8,1,2,206.8,11.51,219.03,EUR,,,562048314,4632A,siren_map_partition,,,
fr_bd_519665103:c3899062-3d36-48bf-8c02-21ba15594a22,1837003,06/02/2024,BBV,MOUAD,1,2,1,138.59,7.78,147.18,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:d4bed5ca-395d-448f-988b-fdd2a4405549,FV2402-01980,06/02/2024,AVIGROS,MOUAD,9,1,1,471.34,25.92,497.26,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:fb6645c5-4ba1-4927-b4f6-3b7f215b400c,1837115,06/02/2024,BBV,MOUAD,5,1,1,889.6,46.38,936.0,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:5e9e8fa2-28a5-4732-b962-1986f5310ea4,329833,07/02/2024,POMMIER TREPIN COUSIN,INCONNU,2,2,2,69.77,3.8765,73.6465,EUR,,,562048314,4632A,invoice_form,,,
fr_bd_519665103:8c087cb7-0bda-4ae0-ac90-f74f4000f706,1837443,07/02/2024,BBV,MOUAD,1,2,1,825.85,45.87,873.97,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:9a78391a-59b7-4426-8e79-2b4f6df580a8,FV2402-02962,07/02/2024,AVIGROS,MOUAD,16,1,1,1249.96,68.75,1318.71,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:d918492a-253b-4ae5-9fda-99da401e09f5,1837442,07/02/2024,BBV,MOUAD,2,1,3,87.7,2.54,90.24,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:464bf600-477e-4ee0-bc07-405747482ed8,329975,08/02/2024,POMMIER TREPIN COUSIN,INCONNU,3,1,1,134.32,6.31,140.63,EUR,,,562048314,4632A,invoice_form,,,
fr_bd_519665103:6eef5e10-81a8-43e4-a431-ce2cd15713f6,FV2402-03370,08/02/2024,AVIGROS,MOUAD,5,2,1,296.95,16.33,313.28,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:adfc1e3c-8a92-4910-891e-c8e4a8ec6201,1837807,08/02/2024,BBV,BOUCHERIE MOUAD,3,1,1,1332.65,73.42,1406.07,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:d8b46626-f3df-4c64-86e8-f52b82d51bda,1837806,08/02/2024,BBV,MOUAD,1,1,1,288.96,15.89,304.85,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:e393cdd6-4682-41ea-a9a9-644f7e7aac2d,1837807,08/02/2024,BBV,MOUAD,3,1,1,1332.65,73.42,1406.07,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:2a5a4079-8995-4407-978e-30c95a25958d,1838104,09/02/2024,BBV,BOUCHERIE MOUAD,1,1,1,219.04,12.05,231.09,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:5852c905-3d43-4da6-a924-af942e1a698b,1838103,09/02/2024,BBV,MOUAD,1,1,1,196.0,10.79,206.79,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:c30f668d-c9fd-4373-9dbd-73d9b97e2480,330134,09/02/2024,POMMIER TREPIN COUSIN,INCONNU,4,1,1,98.32,5.41,103.73,EUR,,,562048314,4632A,siren_map_partition,,,
fr_bd_519665103:c35b769d-ac51-412a-80ef-349c257d36b5,FV2402-04091,09/02/2024,AVIGROS,MOUAD,15,1,2,1074.27,61.08,1135.35,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:907ac2e1-f30b-495a-80cd-de809c906e06,FV2402-04839,10/02/2024,AVIGROS,MOUAD,4,2,2,88.67,6.51,95.18,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:0488070a-e05d-4b2b-aa00-a79b8d6a927f,17214448/73235/0074/C6,12/02/2024,LEFORT & RAIMBERT,BOUCHERIE MOUAD,1,1,1,5033.23,1006.65,6039.88,EUR,,,562129635,,,519665103,4722Z,siren_map_partition
fr_bd_519665103:188d3607-ce04-4f9e-b175-2c63baf863c0,1838622,12/02/2024,BBV,MOUAD,2,1,1,469.2,25.8,495.0,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:30294275-1dc4-49b6-91e9-2bd8d03de1f2,1838621,12/02/2024,BBV,MOUAD,1,2,1,372.01,20.46,394.5,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:45be083a-8686-47a1-ae82-cdb0293976b4,1838620,12/02/2024,BBV,MOUAD,2,1,1,1879.36,103.31,1982.67,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:9587bb29-d23d-4695-9415-a1ee1eb0d200,330231,12/02/2024,POMMIER TREPIN COUSIN,MOUAD,6,1,2,187.79,10.47,199.01,EUR,,,562048314,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:a1bf62d4-1ca4-439b-a77a-6366e7a86bda,FV2402-05121,12/02/2024,AVIGROS,MOUAD,2,1,1,141.41,7.78,149.19,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:bd9cd174-dc4b-4a36-9dd1-f65d9810a18c,25216,12/02/2024,ETABLISSEMENTS LAROCHE,SCI EB,1,1,1,32.8,6.56,39.36,EUR,,,304668858,4669C,invoice_form,844820100,,
fr_bd_519665103:c717cf60-68b0-43cb-9522-9f2876d7965d,25216,12/02/2024,ETABLISSEMENTS LAROCHE,SCI EB,1,1,1,32.8,6.56,39.36,EUR,,,304668858,4669C,siren_map_partition,844820100,,
fr_bd_519665103:d7f88322-7932-47fc-9915-bca9aee0294e,1838619,12/02/2024,BBV,MOUAD,2,5,1,313.55,17.26,332.34,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:231096b7-a229-42f6-a979-188fb76e2d5f,1838877,13/02/2024,BBV,MOUAD,1,3,1,158.4,8.72,168.37,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:31adf37e-5d24-4c4e-87e7-8b28b15b4a48,330392,13/02/2024,POMMIER TREPIN COUSIN,INCONNU,2,2,2,73.3,4.08,77.38,EUR,,,562048314,4632A,siren_map_partition,,,
fr_bd_519665103:38cbb969-2dab-432c-8931-605e7ec86414,1182754,13/02/2024,ETS GUIRAUDOU LEMAIRE-AUDOIRE,MOUAD,1,2,1,14.44,0.79,15.23,EUR,,,320229461,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:47ae7ecb-f3ac-494c-9c98-02b407ea8feb,1838879,13/02/2024,BBV,MOUAD,1,1,1,866.8,47.75,914.55,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:e12ed7d3-8aad-422d-9da0-55f3ce42fc91,FV2402-05462,13/02/2024,AVIGROS,MOUAD,12,1,1,822.97,44.2,867.17,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:ed94b59f-6f80-4e4c-af31-a4d61e68eca7,1838878,13/02/2024,BBV,MOUAD,1,1,1,427.25,23.78,452.43,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:0cca5eed-fc3c-4f7b-8772-e94d1239113b,1839165,14/02/2024,BBV,MOUAD,2,1,1,522.56,28.75,551.31,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:69705d11-209a-4057-9145-05970ad8fe7b,1839273,14/02/2024,BBV,BOUCHERIE MOUAD,1,1,1,305.9,16.85,322.75,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:7cd37ed1-bed3-4666-8cab-eb75df92bdca,330515,14/02/2024,POMMIER TREPIN COUSIN,INCONNU,5,2,2,153.31,8.52,162.33,EUR,,,562048314,4632A,siren_map_partition,,,
fr_bd_519665103:8b7ff9ce-430f-47a5-88c6-fc0931065325,FV2402-06322,14/02/2024,AVIGROS,MOUAD,16,1,1,984.36,53.69,1039.68,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:fcd5473c-0f02-4eef-a4ba-83dac3f3bb2d,1839164,14/02/2024,BBV,MOUAD,7,3,2,237.92,0.77,238.69,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:1aa9e7cf-b1d4-4b47-b31c-5b1d5d9c9b7b,330614,15/02/2024,POMMIER TREPIN COUSIN,INCONNU,1,2,2,47.11,2.6,49.71,EUR,,,562048314,4632A,siren_map_partition,,,
fr_bd_519665103:63ec5e34-3814-4b26-b754-22c466fd0119,330630,15/02/2024,POMMIER TREPIN COUSIN,INCONNU,1,2,2,188.44,10.4,198.84,EUR,,,562048314,4632A,siren_map_partition,,,
fr_bd_519665103:993e0f9b-3c9c-4441-806d-d825935f8567,145819,15/02/2024,ETABLISSEMENTS CANU,MOUAD,3,2,2,80.1,4.46,84.56,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:a2718107-6761-4b9a-bf8f-31d4315cc0f3,1839616,15/02/2024,BBV,MOUAD,3,1,1,1322.52,73.42,1395.94,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:e3812cba-dbbd-40d0-a3ee-89ee1fc14b70,1839510,15/02/2024,BBV,BOUCHERIE MOUAD,1,1,1,382.13,21.29,403.42,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:0b36e83d-a831-4064-abfa-95aa29decdb4,1840059,16/02/2024,BBV,MOUAD,1,1,1,101.4,5.59,106.99,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:2f7f0227-38a1-474e-b504-c8907a194dc2,1840060,16/02/2024,BBV,MOUAD,1,1,1,142.24,7.84,150.08,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:61425c1b-7057-4653-b35b-303aa446a5d7,FV2402-07360,16/02/2024,AVIGROS,MOUAD,15,1,1,1075.15,64.5,1139.65,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:74740d68-b0fb-4cd9-b010-3effb789a585,330785,16/02/2024,POMMIER TREPIN COUSIN,MOUAD,2,1,3,413.31,22.85,437.16,EUR,,,562048314,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:ea8d7e56-5e15-487d-923d-d444931f88b4,1840061,16/02/2024,BBV,MOUAD,1,1,1,204.25,11.25,215.5,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:f01112d6-6316-41f3-a920-8d979cee2acd,330742,16/02/2024,POMMIER TREPIN COUSIN,INCONNU,6,2,2,217.64,12.13,230.59,EUR,,,562048314,4632A,siren_map_partition,,,
fr_bd_519665103:a981435e-7903-4df8-a41e-4e7fd044bd84,FV2402-08029,17/02/2024,AVIGROS,MOUAD,4,2,2,137.24,7.67,144.91,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:8556fe35-d044-4b42-b2f9-6e689cfdef62,330869,19/02/2024,POMMIER TREPIN COUSIN,INCONNU,7,2,2,181.08,10.09,191.88,EUR,,,562048314,4632A,siren_map_partition,,,
fr_bd_519665103:588e7d81-8dcf-48c9-88ae-e4a241a703c2,FV2402-08638,20/02/2024,AVIGROS,MOUAD,10,2,2,710.36,40.01,750.37,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:68bf5808-2341-4643-b188-cf880a5a2d72,331025,20/02/2024,POMMIER TREPIN COUSIN,MOUAD,4,2,2,93.85,5.21,99.3,EUR,,,562048314,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:c39dd1e1-e369-4d21-9654-9847238c2c2e,FV2402-08241,20/02/2024,AVIGROS,MOUAD,4,1,2,227.82,12.88,240.7,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:c3443440-0639-4634-8b44-e93c944527d4,FV2402-09342,21/02/2024,AVIGROS,MOUAD,13,1,2,583.63,32.58,616.21,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:d26279bd-e888-44fa-b6b5-82e6f7feab3f,331155,21/02/2024,POMMIER TREPIN COUSIN,INCONNU,5,1,2,125.13,6.98,132.64,EUR,,,562048314,4632A,invoice_form,,,
fr_bd_519665103:14310f90-7075-4498-95b2-bb9d5aa9ff6d,FV2402-09959,22/02/2024,AVIGROS,MOUAD,4,1,1,183.53,10.09,193.62,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:2337cee1-72f0-4672-a611-efd1fbc794e2,146120,22/02/2024,ETABLISSEMENTS CANU,BOUCHERIE CHAYMA 15,3,2,2,237.77,13.19,250.96,EUR,,,398434837,4632A,siren_map_partition,828612630,,
fr_bd_519665103:77a44f45-707a-4860-aa6e-ad44f273fbd8,146121,22/02/2024,ETABLISSEMENTS CANU,MOUAD,1,1,1,81.54,4.49,86.03,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:e11e7a41-9313-44e2-ad96-ab24a1e7e3d6,331273,22/02/2024,POMMIER TREPIN COUSIN,MOUAD,6,2,2,143.7,7.98,152.14,EUR,,,562048314,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:04449575-2b59-494f-a6f3-ed60ffdea9ca,331410,23/02/2024,POMMIER TREPIN COUSIN,INCONNU,8,2,2,238.37,13.28,252.53,EUR,,,562048314,4632A,siren_map_partition,,,
fr_bd_519665103:258c8e74-7bb4-41c0-bccc-be86c7bb3830,1841561,23/02/2024,BBV,MOUAD,2,1,1,1409.33,77.64,1486.97,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:5c070925-54e0-4bb2-ae52-021b85327496,1841772,23/02/2024,BBV,MOUAD,5,1,1,3075.0,169.12,3244.12,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:8d921cf2-bc00-4748-bf6e-da8a1c808adc,1841562,23/02/2024,BBV,MOUAD,5,1,1,1327.6,73.017,1400.617,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:9e82bb4f-3f42-4e18-bdfa-da809b5ccd10,1841560,23/02/2024,BBV,BOUCHERIE MOUAD,6,1,1,1187.15,65.39,1252.54,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:b51375fa-1ea3-41dd-b565-9632170336d3,FV2402-10696,23/02/2024,AVIGROS,MOUAD,13,1,1,1253.69,67.74,1321.43,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:cb4f473a-9329-4f7a-8fe1-42d02fa5661d,FV2402-11161,24/02/2024,AVIGROS,MOUAD,4,1,1,224.23,12.33,238.1,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:03cdc243-2d99-4d91-8e65-eaebbf8e5c0d,331528,26/02/2024,POMMIER TREPIN COUSIN,INCONNU,4,2,2,97.01,5.41,102.81,EUR,,,562048314,4632A,siren_map_partition,,,
fr_bd_519665103:2e7996c3-929f-4440-a196-a724e27e763d,1842078,26/02/2024,BBV,MOUAD,3,1,1,506.95,27.91,537.17,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:447c130b-b80e-4b6a-aee4-41fccb0acee1,0523925,26/02/2024,VIANOV,MOUAD,2,1,1,421.22,23.21,447.28,EUR,,,525254694,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:54124750-6a2d-46e1-8092-edba3747fb89,1842079,26/02/2024,BBV,MOUAD,2,1,1,1282.26,70.52,1352.78,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:64afce83-0f5e-409d-9fba-a7dcc84db3cc,1842080,26/02/2024,BBV,MOUAD,1,6,1,1443.67,0.0,1527.02,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:123d9860-3bab-4782-8520-57c53d44a7ed,FV2402-11701,27/02/2024,AVIGROS,MOUAD,14,2,1,1023.21,56.4,1079.61,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:3b281ce6-5f1f-48d8-a854-7b7ce0d45dde,1842425,27/02/2024,BBV,MOUAD,1,1,1,292.32,16.11,308.43,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:bee07e5a-11a2-443f-8e18-a5744dde9677,331685,27/02/2024,POMMIER TREPIN COUSIN,INCONNU,3,1,2,79.97,4.44,84.62,EUR,,,562048314,4632A,siren_map_partition,,,
fr_bd_519665103:33364988-f548-4dc5-b3e7-0152586719bd,331801,28/02/2024,POMMIER TREPIN COUSIN,INCONNU,5,2,2,133.7,7.44,141.14,EUR,,,562048314,4632A,siren_map_partition,,,
fr_bd_519665103:6592b0d8-781c-4413-a333-7b7a8ba1445e,1842734,28/02/2024,BBV,MOUAD,1,1,1,324.44,17.84,342.28,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:7d896b8e-14b8-40a5-976c-ad576c523d84,FV2402-12567,28/02/2024,AVIGROS,MOUAD,10,1,2,603.7,33.82,637.52,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:dbbb23ca-a6ba-43ab-9e7a-881c22648009,1842735,28/02/2024,BBV,MOUAD,1,1,1,229.9,12.66,242.56,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:f370effc-c713-4342-b32a-b65bb793de12,146428,28/02/2024,ETABLISSEMENTS CANU,BOUCHERIE CHAYMA 15,3,2,2,384.13,21.24,405.37,EUR,,,398434837,4632A,siren_map_partition,828612630,,
fr_bd_519665103:93c9690c-face-48a9-ab9c-0f7a04f03522,146528,29/02/2024,ETABLISSEMENTS CANU,BOUCHERIE CHAYMA 15,2,2,2,47.63,2.67,50.3,EUR,,,398434837,4632A,invoice_form,828612630,,
fr_bd_519665103:c1af8977-bfda-4124-80e7-fe68311df4bb,1843107,29/02/2024,BBV,MOUAD,1,1,1,1251.78,68.95,1320.73,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:d1b107c3-13c0-43d0-8286-2f5293fa54be,FV2402-12991,29/02/2024,AVIGROS,MOUAD,6,1,1,433.39,23.84,457.23,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:fd6522e6-5e2b-4cc7-a7ad-8bdca131810d,1843106,29/02/2024,BBV,MOUAD,2,1,1,449.28,24.75,476.72,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:1c53410c-f4e4-477d-a4e8-33abd0a371ad,FV2403-00341,01/03/2024,AVIGROS,MOUAD,4,2,2,1590.15,89.44,1679.59,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:33491e7d-3520-487b-bcfa-fdbf0359c041,1843343,01/03/2024,BBV,MOUAD,3,1,1,519.35,28.56,551.04,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:42e75e7e-b099-4898-b258-e9e5e0c7f938,FV2403-00341,01/03/2024,AVIGROS,MOUAD,13,2,1,1134.49,62.4,1196.89,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:703bf66d-fd9a-439c-acab-26f69a109b91,1843344,01/03/2024,BBV,MOUAD,1,2,1,184.05,10.12,195.48,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:8962702b-dde1-422c-8919-5c929b9337e4,9A0034834228,01/03/2024,SFR BUSINESS,MOUAD,3,1,1,244.65,48.93,293.58,EUR,,,519665103,4722Z,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:93239eb5-7685-4756-bd28-de756f2f47b2,332097,01/03/2024,POMMIER TREPIN COUSIN,INCONNU,9,2,2,316.37,17.53,333.94,EUR,,,562048314,4632A,siren_map_partition,,,
fr_bd_519665103:b79f05e7-0684-4955-967c-c829da7c0e84,1843345,01/03/2024,BBV,MOUAD,2,1,1,732.15,40.27,772.42,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:16f0cb05-e90d-4566-a502-508520df758b,332210,04/03/2024,POMMIER TREPIN COUSIN,INCONNU,7,2,2,159.21,8.87,168.67,EUR,,,562048314,4632A,siren_map_partition,,,
fr_bd_519665103:94f28b6e-1a4b-4b87-b05f-709d0c2790ca,FV2403-01197,04/03/2024,AVIGROS,MOUAD,5,2,2,280.69,15.86,296.55,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:1a9ace87-7f22-48fc-a5f0-ce65fa8b1b02,332374,05/03/2024,POMMIER TREPIN COUSIN,INCONNU,6,2,2,109.83,6.11,116.32,EUR,,,562048314,4632A,siren_map_partition,,,
fr_bd_519665103:9feda647-2902-4b08-acc7-759e6c725d5a,FV2403-01690,05/03/2024,AVIGROS,MOUAD,12,2,1,1211.43,68.0,1279.43,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:c5a43a66-2563-44df-b091-b4a829b0f48d,FV2403-01690,05/03/2024,AVIGROS,MOUAD,3,1,2,1277.54,245.93,1523.47,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:2acb0b57-9323-4fa4-bd4e-a8cba7ef1efe,1844721,06/03/2024,BBV,MOUAD,9,1,1,2485.08,136.68,2621.76,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:41870d5f-a3a3-49c5-b1f3-00dd84a730b0,1844723,06/03/2024,BBV,MOUAD,5,1,1,2642.25,145.56,2787.81,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:a6dedf94-61ae-46e1-841c-5d1d5a346f76,1837004,06/03/2024,BBV,MOUAD,2,1,1,565.76,31.16,600.11,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:af281e33-6c46-4eca-804d-ddd87753e13d,FV2403-02474,06/03/2024,AVIGROS,MOUAD,7,1,1,495.92,27.28,523.2,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:b5612e71-b667-4e8d-b84f-d3e5099e7abb,1844722,06/03/2024,BBV,BOUCHERIE MOUAD,3,1,1,2739.3,150.65,2889.95,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:db2c745f-bcd3-46ff-a79f-f38b685ddbc3,332511,06/03/2024,POMMIER TREPIN COUSIN,INCONNU,7,2,2,333.27,18.51,352.69,EUR,,,562048314,4632A,siren_map_partition,,,
fr_bd_519665103:220cc049-c0a7-4ef2-9926-6f0b036eac46,332654,07/03/2024,POMMIER TREPIN COUSIN,MOUAD,11,2,2,479.46,26.65,507.55,EUR,,,562048314,4632A,invoice_form,519665103,4722Z,siren_map_partition
